date,value
1984-04-28,8484
1984-04-29,7721
1984-04-30,10097
1984-05-01,10535
1984-05-02,10187
1984-05-03,10238
1984-05-04,10292
1984-05-05,8380
1984-05-06,8184
1984-05-07,9813
1984-05-08,10203
1984-05-09,9688
1984-05-10,9946
1984-05-11,10275
1984-05-12,8378
1984-05-13,8199
1984-05-14,10087
1984-05-15,10289
1984-05-16,10005
1984-05-17,9851
1984-05-18,10080
1984-05-19,8476
1984-05-20,8282
1984-05-21,10181
1984-05-22,10780
1984-05-23,10371
1984-05-24,10133
1984-05-25,10575
1984-05-26,8849
1984-05-27,8388
1984-05-28,8411
1984-05-29,10268
1984-05-30,10285
1984-05-31,10099
1984-06-01,10401
1984-06-02,8880
1984-06-03,8277
1984-06-04,10018
1984-06-05,10514
1984-06-06,10477
1984-06-07,10244
1984-06-08,10560
1984-06-09,8761
1984-06-10,8422
1984-06-11,10327
1984-06-12,10502
1984-06-13,10084
1984-06-14,10732
1984-06-15,10332
1984-06-16,8457
1984-06-17,8611
1984-06-18,10483
1984-06-19,10515
1984-06-20,10655
1984-06-21,10561
1984-06-22,10586
1984-06-23,8972
1984-06-24,8821
1984-06-25,10561
1984-06-26,10980
1984-06-27,10662
1984-06-28,10794
1984-06-29,11087
1984-06-30,8940
1984-07-01,8565
1984-07-02,10807
1984-07-03,11250
1984-07-04,9240
1984-07-05,10789
1984-07-06,11566
1984-07-07,9138
1984-07-08,8956
1984-07-09,10996
1984-07-10,11661
1984-07-11,10923
1984-07-12,11264
1984-07-13,10687
1984-07-14,9213
1984-07-15,9046
1984-07-16,11295
1984-07-17,11493
1984-07-18,11278
1984-07-19,11042
1984-07-20,11185
1984-07-21,9338
1984-07-22,9029
1984-07-23,11176
1984-07-24,11811
1984-07-25,11099
1984-07-26,11003
1984-07-27,11320
1984-07-28,9470
1984-07-29,8901
1984-07-30,10782
1984-07-31,11582
1984-08-01,11227
1984-08-02,11410
1984-08-03,11370
1984-08-04,9594
1984-08-05,9137
1984-08-06,11213
1984-08-07,11884
1984-08-08,11392
1984-08-09,11377
1984-08-10,11364
1984-08-11,9465
1984-08-12,9045
1984-08-13,11017
1984-08-14,11550
1984-08-15,11489
1984-08-16,11301
1984-08-17,11427
1984-08-18,9407
1984-08-19,8945
1984-08-20,11228
1984-08-21,11585
1984-08-22,11180
1984-08-23,11110
1984-08-24,11162
1984-08-25,9254
1984-08-26,9234
1984-08-27,11221
1984-08-28,11829
1984-08-29,11342
1984-08-30,11421
1984-08-31,11481
1984-09-01,9370
1984-09-02,8962
1984-09-03,9343
1984-09-04,11111
1984-09-05,11827
1984-09-06,11442
1984-09-07,11760
1984-09-08,9588
1984-09-09,9354
1984-09-10,11641
1984-09-11,11795
1984-09-12,11388
1984-09-13,11515
1984-09-14,12034
1984-09-15,9880
1984-09-16,9310
1984-09-17,11487
1984-09-18,12038
1984-09-19,11787
1984-09-20,11720
1984-09-21,12121
1984-09-22,9857
1984-09-23,9622
1984-09-24,11980
1984-09-25,12271
1984-09-26,11691
1984-09-27,11174
1984-09-28,11559
1984-09-29,9813
1984-09-30,9462
1984-10-01,11235
1984-10-02,11572
1984-10-03,11487
1984-10-04,11339
1984-10-05,11387
1984-10-06,9523
1984-10-07,8749
1984-10-08,11054
1984-10-09,11435
1984-10-10,11146
1984-10-11,11060
1984-10-12,11018
1984-10-13,9009
1984-10-14,8836
1984-10-15,10961
1984-10-16,10999
1984-10-17,10693
1984-10-18,10597
1984-10-19,10837
1984-10-20,8791
1984-10-21,8544
1984-10-22,10609
1984-10-23,10883
1984-10-24,10395
1984-10-25,10463
1984-10-26,10568
1984-10-27,8882
1984-10-28,8910
1984-10-29,10266
1984-10-30,10458
1984-10-31,10033
1984-11-01,10602
1984-11-02,10436
1984-11-03,8526
1984-11-04,8380
1984-11-05,10572
1984-11-06,10506
1984-11-07,10291
1984-11-08,10378
1984-11-09,10772
1984-11-10,8487
1984-11-11,8576
1984-11-12,10262
1984-11-13,10755
1984-11-14,10403
1984-11-15,10701
1984-11-16,10722
1984-11-17,8688
1984-11-18,8300
1984-11-19,10740
1984-11-20,10941
1984-11-21,10501
1984-11-22,8011
1984-11-23,9689
1984-11-24,8512
1984-11-25,8543
1984-11-26,10656
1984-11-27,10819
1984-11-28,10458
1984-11-29,10387
1984-11-30,10560
1984-12-01,8479
1984-12-02,8348
1984-12-03,10289
1984-12-04,10544
1984-12-05,10182
1984-12-06,10172
1984-12-07,10260
1984-12-08,8459
1984-12-09,8267
1984-12-10,10506
1984-12-11,10747
1984-12-12,10569
1984-12-13,10378
1984-12-14,10630
1984-12-15,8505
1984-12-16,8253
1984-12-17,10760
1984-12-18,11444
1984-12-19,10933
1984-12-20,10825
1984-12-21,10474
1984-12-22,8519
1984-12-23,7901
1984-12-24,8575
1984-12-25,7851
1984-12-26,9777
1984-12-27,11224
1984-12-28,11705
1984-12-29,9254
1984-12-30,8386
1984-12-31,10105
1985-01-01,8335
1985-01-02,9377
1985-01-03,10052
1985-01-04,10458
1985-01-05,8648
1985-01-06,8477
1985-01-07,10078
1985-01-08,10242
1985-01-09,9988
1985-01-10,10150
1985-01-11,10501
1985-01-12,8759
1985-01-13,8247
1985-01-14,10409
1985-01-15,10692
1985-01-16,10199
1985-01-17,10391
1985-01-18,10865
1985-01-19,8982
1985-01-20,8345
1985-01-21,10314
1985-01-22,10598
1985-01-23,10496
1985-01-24,10470
1985-01-25,10755
1985-01-26,8774
1985-01-27,8441
1985-01-28,10322
1985-01-29,10582
1985-01-30,10308
1985-01-31,10162
1985-02-01,10591
1985-02-02,8829
1985-02-03,8347
1985-02-04,10338
1985-02-05,10607
1985-02-06,10506
1985-02-07,10508
1985-02-08,10579
1985-02-09,8921
1985-02-10,8607
1985-02-11,10597
1985-02-12,10889
1985-02-13,10306
1985-02-14,11363
1985-02-15,10681
1985-02-16,8883
1985-02-17,8476
1985-02-18,9925
1985-02-19,10572
1985-02-20,10536
1985-02-21,10583
1985-02-22,10729
1985-02-23,8833
1985-02-24,8836
1985-02-25,10529
1985-02-26,10718
1985-02-27,10671
1985-02-28,10616
1985-03-01,10876
1985-03-02,8824
1985-03-03,8554
1985-03-04,10629
1985-03-05,10797
1985-03-06,10475
1985-03-07,10509
1985-03-08,10927
1985-03-09,9010
1985-03-10,8344
1985-03-11,10544
1985-03-12,10812
1985-03-13,10286
1985-03-14,10732
1985-03-15,10610
1985-03-16,8690
1985-03-17,8503
1985-03-18,10516
1985-03-19,10803
1985-03-20,10683
1985-03-21,10591
1985-03-22,10792
1985-03-23,8867
1985-03-24,8458
1985-03-25,10472
1985-03-26,10918
1985-03-27,10666
1985-03-28,10890
1985-03-29,11037
1985-03-30,8887
1985-03-31,8321
1985-04-01,9834
1985-04-02,11263
1985-04-03,10554
1985-04-04,10589
1985-04-05,10238
1985-04-06,8761
1985-04-07,8136
1985-04-08,10135
1985-04-09,10541
1985-04-10,10559
1985-04-11,10506
1985-04-12,10733
1985-04-13,8766
1985-04-14,8390
1985-04-15,10607
1985-04-16,11121
1985-04-17,10493
1985-04-18,10464
1985-04-19,11178
1985-04-20,8797
1985-04-21,8639
1985-04-22,10712
1985-04-23,11030
1985-04-24,10413
1985-04-25,10634
1985-04-26,10671
1985-04-27,8925
1985-04-28,8059
1985-04-29,10484
1985-04-30,10894
1985-05-01,10727
1985-05-02,10728
1985-05-03,10593
1985-05-04,8680
1985-05-05,8678
1985-05-06,10642
1985-05-07,11267
1985-05-08,10723
1985-05-09,10764
1985-05-10,11005
1985-05-11,8971
1985-05-12,8643
1985-05-13,10154
1985-05-14,11099
1985-05-15,10762
1985-05-16,10409
1985-05-17,10845
1985-05-18,8950
1985-05-19,8453
1985-05-20,10955
1985-05-21,10962
1985-05-22,10908
1985-05-23,10845
1985-05-24,11196
1985-05-25,8925
1985-05-26,8756
1985-05-27,9049
1985-05-28,10865
1985-05-29,11225
1985-05-30,10943
1985-05-31,11288
1985-06-01,8996
1985-06-02,8753
1985-06-03,10538
1985-06-04,10772
1985-06-05,10846
1985-06-06,10805
1985-06-07,10993
1985-06-08,8936
1985-06-09,8789
1985-06-10,10919
1985-06-11,11091
1985-06-12,10620
1985-06-13,10402
1985-06-14,11047
1985-06-15,8991
1985-06-16,8831
1985-06-17,10962
1985-06-18,11141
1985-06-19,10856
1985-06-20,11341
1985-06-21,11204
1985-06-22,9258
1985-06-23,8757
1985-06-24,11014
1985-06-25,11385
1985-06-26,11112
1985-06-27,11066
1985-06-28,11360
1985-06-29,9200
1985-06-30,8877
1985-07-01,11302
1985-07-02,11905
1985-07-03,11698
1985-07-04,9176
1985-07-05,11233
1985-07-06,9326
1985-07-07,9114
1985-07-08,11340
1985-07-09,11882
1985-07-10,11640
1985-07-11,11148
1985-07-12,11459
1985-07-13,9180
1985-07-14,8965
1985-07-15,11414
1985-07-16,11685
1985-07-17,11243
1985-07-18,11231
1985-07-19,11484
1985-07-20,9375
1985-07-21,8914
1985-07-22,11164
1985-07-23,11489
1985-07-24,11100
1985-07-25,11341
1985-07-26,11399
1985-07-27,9441
1985-07-28,8941
1985-07-29,11331
1985-07-30,11707
1985-07-31,11284
1985-08-01,11202
1985-08-02,11221
1985-08-03,9413
1985-08-04,8804
1985-08-05,11160
1985-08-06,11562
1985-08-07,11442
1985-08-08,11533
1985-08-09,11542
1985-08-10,9321
1985-08-11,9027
1985-08-12,11424
1985-08-13,11636
1985-08-14,11540
1985-08-15,11746
1985-08-16,11614
1985-08-17,9680
1985-08-18,9291
1985-08-19,11314
1985-08-20,11903
1985-08-21,11384
1985-08-22,11538
1985-08-23,11434
1985-08-24,9473
1985-08-25,9128
1985-08-26,11324
1985-08-27,11780
1985-08-28,11368
1985-08-29,11515
1985-08-30,11867
1985-08-31,9832
1985-09-01,9145
1985-09-02,9183
1985-09-03,11417
1985-09-04,11985
1985-09-05,11959
1985-09-06,11925
1985-09-07,9564
1985-09-08,9072
1985-09-09,11623
1985-09-10,11828
1985-09-11,11521
1985-09-12,11958
1985-09-13,11330
1985-09-14,9542
1985-09-15,9281
1985-09-16,11849
1985-09-17,12058
1985-09-18,11819
1985-09-19,12212
1985-09-20,12118
1985-09-21,10144
1985-09-22,9798
1985-09-23,11909
1985-09-24,12396
1985-09-25,11695
1985-09-26,12038
1985-09-27,11926
1985-09-28,9584
1985-09-29,9236
1985-09-30,11560
1985-10-01,11719
1985-10-02,11365
1985-10-03,11359
1985-10-04,11810
1985-10-05,9578
1985-10-06,8928
1985-10-07,11024
1985-10-08,11358
1985-10-09,10959
1985-10-10,11057
1985-10-11,11184
1985-10-12,8948
1985-10-13,8515
1985-10-14,10651
1985-10-15,11353
1985-10-16,10784
1985-10-17,10809
1985-10-18,10849
1985-10-19,8847
1985-10-20,8481
1985-10-21,10773
1985-10-22,11023
1985-10-23,10698
1985-10-24,10657
1985-10-25,10892
1985-10-26,8721
1985-10-27,8823
1985-10-28,10510
1985-10-29,10790
1985-10-30,10666
1985-10-31,10246
1985-11-01,11095
1985-11-02,8875
1985-11-03,8442
1985-11-04,10896
1985-11-05,11119
1985-11-06,10695
1985-11-07,10865
1985-11-08,10798
1985-11-09,8788
1985-11-10,8338
1985-11-11,10348
1985-11-12,10984
1985-11-13,10505
1985-11-14,10837
1985-11-15,10971
1985-11-16,8718
1985-11-17,8545
1985-11-18,10721
1985-11-19,10800
1985-11-20,10829
1985-11-21,10638
1985-11-22,11058
1985-11-23,8814
1985-11-24,8581
1985-11-25,10816
1985-11-26,11284
1985-11-27,10766
1985-11-28,8183
1985-11-29,9922
1985-11-30,8696
1985-12-01,8549
1985-12-02,10578
1985-12-03,11263
1985-12-04,10672
1985-12-05,10604
1985-12-06,10484
1985-12-07,8535
1985-12-08,8394
1985-12-09,10607
1985-12-10,10974
1985-12-11,10433
1985-12-12,10610
1985-12-13,10145
1985-12-14,8706
1985-12-15,8253
1985-12-16,10987
1985-12-17,11453
1985-12-18,10983
1985-12-19,10917
1985-12-20,11308
1985-12-21,8916
1985-12-22,8259
1985-12-23,9859
1985-12-24,9203
1985-12-25,8031
1985-12-26,10022
1985-12-27,11484
1985-12-28,9248
1985-12-29,8526
1985-12-30,11644
1985-12-31,11485
1986-01-01,8444
1986-01-02,9446
1986-01-03,10327
1986-01-04,8807
1986-01-05,8397
1986-01-06,10293
1986-01-07,10716
1986-01-08,10065
1986-01-09,10056
1986-01-10,10659
1986-01-11,8870
1986-01-12,8274
1986-01-13,10206
1986-01-14,10739
1986-01-15,10403
1986-01-16,10387
1986-01-17,10674
1986-01-18,8843
1986-01-19,8354
1986-01-20,10489
1986-01-21,10856
1986-01-22,10398
1986-01-23,10388
1986-01-24,10511
1986-01-25,9021
1986-01-26,8328
1986-01-27,10459
1986-01-28,10650
1986-01-29,10442
1986-01-30,10376
1986-01-31,10638
1986-02-01,8736
1986-02-02,8542
1986-02-03,10403
1986-02-04,10765
1986-02-05,10219
1986-02-06,10606
1986-02-07,10638
1986-02-08,8759
1986-02-09,8471
1986-02-10,10558
1986-02-11,10747
1986-02-12,10571
1986-02-13,10442
1986-02-14,11412
1986-02-15,8927
1986-02-16,8413
1986-02-17,10237
1986-02-18,10919
1986-02-19,10869
1986-02-20,10654
1986-02-21,10820
1986-02-22,8969
1986-02-23,8383
1986-02-24,10563
1986-02-25,10891
1986-02-26,10716
1986-02-27,10672
1986-02-28,10883
1986-03-01,8776
1986-03-02,8334
1986-03-03,10671
1986-03-04,10926
1986-03-05,10651
1986-03-06,10783
1986-03-07,11033
1986-03-08,8763
1986-03-09,8240
1986-03-10,10839
1986-03-11,10958
1986-03-12,10744
1986-03-13,10522
1986-03-14,10897
1986-03-15,8854
1986-03-16,8432
1986-03-17,10670
1986-03-18,10865
1986-03-19,10710
1986-03-20,10743
1986-03-21,10984
1986-03-22,8554
1986-03-23,8387
1986-03-24,10542
1986-03-25,11144
1986-03-26,10872
1986-03-27,11081
1986-03-28,10813
1986-03-29,8817
1986-03-30,8572
1986-03-31,10569
1986-04-01,10569
1986-04-02,10683
1986-04-03,11000
1986-04-04,10807
1986-04-05,8944
1986-04-06,8289
1986-04-07,10720
1986-04-08,11217
1986-04-09,10656
1986-04-10,10621
1986-04-11,10486
1986-04-12,8608
1986-04-13,8295
1986-04-14,10658
1986-04-15,10876
1986-04-16,10609
1986-04-17,10664
1986-04-18,10549
1986-04-19,8679
1986-04-20,8382
1986-04-21,10447
1986-04-22,10896
1986-04-23,10341
1986-04-24,10572
1986-04-25,10988
1986-04-26,9023
1986-04-27,8167
1986-04-28,10820
1986-04-29,11003
1986-04-30,10881
1986-05-01,10962
1986-05-02,10821
1986-05-03,8524
1986-05-04,7921
1986-05-05,10494
1986-05-06,11018
1986-05-07,10640
1986-05-08,10517
1986-05-09,10813
1986-05-10,8835
1986-05-11,8358
1986-05-12,10637
1986-05-13,10959
1986-05-14,10750
1986-05-15,10886
1986-05-16,11116
1986-05-17,8880
1986-05-18,8602
1986-05-19,10785
1986-05-20,11221
1986-05-21,10719
1986-05-22,10781
1986-05-23,11284
1986-05-24,8937
1986-05-25,8442
1986-05-26,8838
1986-05-27,11086
1986-05-28,11454
1986-05-29,11348
1986-05-30,11560
1986-05-31,9131
1986-06-01,8579
1986-06-02,10757
1986-06-03,10785
1986-06-04,10762
1986-06-05,10923
1986-06-06,11010
1986-06-07,8664
1986-06-08,8405
1986-06-09,10632
1986-06-10,10879
1986-06-11,10998
1986-06-12,11111
1986-06-13,10411
1986-06-14,8643
1986-06-15,8528
1986-06-16,11051
1986-06-17,11361
1986-06-18,10692
1986-06-19,10676
1986-06-20,11154
1986-06-21,8857
1986-06-22,8473
1986-06-23,10968
1986-06-24,11532
1986-06-25,11038
1986-06-26,11100
1986-06-27,11286
1986-06-28,9128
1986-06-29,8718
1986-06-30,10890
1986-07-01,11545
1986-07-02,11413
1986-07-03,11306
1986-07-04,9019
1986-07-05,9111
1986-07-06,8665
1986-07-07,11367
1986-07-08,12051
1986-07-09,11404
1986-07-10,11684
1986-07-11,11405
1986-07-12,9182
1986-07-13,8789
1986-07-14,11133
1986-07-15,11627
1986-07-16,11334
1986-07-17,11378
1986-07-18,11572
1986-07-19,9421
1986-07-20,9050
1986-07-21,11200
1986-07-22,12263
1986-07-23,11540
1986-07-24,11322
1986-07-25,11801
1986-07-26,9386
1986-07-27,8959
1986-07-28,11372
1986-07-29,11896
1986-07-30,11418
1986-07-31,11298
1986-08-01,11686
1986-08-02,9357
1986-08-03,8875
1986-08-04,11264
1986-08-05,11655
1986-08-06,11643
1986-08-07,11413
1986-08-08,11733
1986-08-09,9560
1986-08-10,8924
1986-08-11,11216
1986-08-12,11685
1986-08-13,11158
1986-08-14,11340
1986-08-15,11651
1986-08-16,9552
1986-08-17,9135
1986-08-18,11258
1986-08-19,11833
1986-08-20,11768
1986-08-21,11509
1986-08-22,11554
1986-08-23,9491
1986-08-24,8940
1986-08-25,11333
1986-08-26,11819
1986-08-27,11680
1986-08-28,11462
1986-08-29,11717
1986-08-30,9211
1986-08-31,8842
1986-09-01,8948
1986-09-02,11277
1986-09-03,11840
1986-09-04,11737
1986-09-05,11884
1986-09-06,9685
1986-09-07,9044
1986-09-08,11221
1986-09-09,11877
1986-09-10,11443
1986-09-11,11704
1986-09-12,12011
1986-09-13,9596
1986-09-14,9167
1986-09-15,11763
1986-09-16,12301
1986-09-17,11757
1986-09-18,12011
1986-09-19,12237
1986-09-20,9906
1986-09-21,9483
1986-09-22,12156
1986-09-23,12235
1986-09-24,12062
1986-09-25,12281
1986-09-26,12412
1986-09-27,9783
1986-09-28,9171
1986-09-29,11731
1986-09-30,11859
1986-10-01,11704
1986-10-02,11536
1986-10-03,11446
1986-10-04,9282
1986-10-05,8799
1986-10-06,10979
1986-10-07,11500
1986-10-08,11013
1986-10-09,10859
1986-10-10,11168
1986-10-11,8775
1986-10-12,8217
1986-10-13,10322
1986-10-14,11030
1986-10-15,11085
1986-10-16,10867
1986-10-17,11004
1986-10-18,8710
1986-10-19,8218
1986-10-20,10445
1986-10-21,10981
1986-10-22,10589
1986-10-23,10526
1986-10-24,10736
1986-10-25,8580
1986-10-26,8562
1986-10-27,10522
1986-10-28,10796
1986-10-29,10594
1986-10-30,10504
1986-10-31,10122
1986-11-01,8717
1986-11-02,8209
1986-11-03,10593
1986-11-04,11064
1986-11-05,10471
1986-11-06,10626
1986-11-07,10680
1986-11-08,8758
1986-11-09,8339
1986-11-10,10403
1986-11-11,10875
1986-11-12,10599
1986-11-13,10245
1986-11-14,10668
1986-11-15,8465
1986-11-16,8213
1986-11-17,10534
1986-11-18,11046
1986-11-19,10590
1986-11-20,10541
1986-11-21,10856
1986-11-22,8442
1986-11-23,8186
1986-11-24,10601
1986-11-25,11101
1986-11-26,10458
1986-11-27,8015
1986-11-28,9724
1986-11-29,8362
1986-11-30,8190
1986-12-01,10612
1986-12-02,11106
1986-12-03,10650
1986-12-04,10280
1986-12-05,10441
1986-12-06,8295
1986-12-07,8087
1986-12-08,10446
1986-12-09,10963
1986-12-10,10619
1986-12-11,10403
1986-12-12,10678
1986-12-13,8502
1986-12-14,8080
1986-12-15,10866
1986-12-16,11389
1986-12-17,11217
1986-12-18,11187
1986-12-19,11628
1986-12-20,8688
1986-12-21,8146
1986-12-22,10589
1986-12-23,10533
1986-12-24,9097
1986-12-25,8107
1986-12-26,10417
1986-12-27,8821
1986-12-28,8286
1986-12-29,11298
1986-12-30,12237
1986-12-31,11388
1987-01-01,8343
1987-01-02,9530
1987-01-03,8778
1987-01-04,8259
1987-01-05,10102
1987-01-06,11016
1987-01-07,10534
1987-01-08,10462
1987-01-09,10470
1987-01-10,8645
1987-01-11,8181
1987-01-12,10385
1987-01-13,10581
1987-01-14,10456
1987-01-15,10520
1987-01-16,10633
1987-01-17,8608
1987-01-18,8095
1987-01-19,10160
1987-01-20,10670
1987-01-21,10612
1987-01-22,10602
1987-01-23,10581
1987-01-24,8582
1987-01-25,8341
1987-01-26,10297
1987-01-27,10831
1987-01-28,10811
1987-01-29,10641
1987-01-30,10712
1987-01-31,8896
1987-02-01,8403
1987-02-02,10585
1987-02-03,11039
1987-02-04,10549
1987-02-05,10529
1987-02-06,10611
1987-02-07,8735
1987-02-08,8278
1987-02-09,10414
1987-02-10,10976
1987-02-11,10649
1987-02-12,10986
1987-02-13,10256
1987-02-14,9245
1987-02-15,8384
1987-02-16,10263
1987-02-17,10930
1987-02-18,10756
1987-02-19,10488
1987-02-20,10992
1987-02-21,8840
1987-02-22,8642
1987-02-23,10752
1987-02-24,11015
1987-02-25,10863
1987-02-26,10625
1987-02-27,11010
1987-02-28,8945
1987-03-01,8485
1987-03-02,10818
1987-03-03,10931
1987-03-04,10667
1987-03-05,10971
1987-03-06,11095
1987-03-07,8754
1987-03-08,8294
1987-03-09,10809
1987-03-10,11200
1987-03-11,10697
1987-03-12,10900
1987-03-13,10399
1987-03-14,8837
1987-03-15,8318
1987-03-16,10818
1987-03-17,11226
1987-03-18,11095
1987-03-19,10948
1987-03-20,11255
1987-03-21,9006
1987-03-22,8307
1987-03-23,10830
1987-03-24,11317
1987-03-25,10802
1987-03-26,10915
1987-03-27,11057
1987-03-28,8855
1987-03-29,8355
1987-03-30,10623
1987-03-31,11196
1987-04-01,10212
1987-04-02,11069
1987-04-03,11045
1987-04-04,8819
1987-04-05,8012
1987-04-06,10765
1987-04-07,11324
1987-04-08,11006
1987-04-09,10810
1987-04-10,11284
1987-04-11,9033
1987-04-12,8535
1987-04-13,10610
1987-04-14,11417
1987-04-15,11067
1987-04-16,11175
1987-04-17,10558
1987-04-18,8925
1987-04-19,8225
1987-04-20,10594
1987-04-21,11205
1987-04-22,10972
1987-04-23,10816
1987-04-24,10847
1987-04-25,8663
1987-04-26,8286
1987-04-27,10386
1987-04-28,10895
1987-04-29,10610
1987-04-30,10900
1987-05-01,10939
1987-05-02,8879
1987-05-03,8375
1987-05-04,10808
1987-05-05,11110
1987-05-06,10826
1987-05-07,10956
1987-05-08,11198
1987-05-09,8853
1987-05-10,8567
1987-05-11,10993
1987-05-12,11413
1987-05-13,10560
1987-05-14,11038
1987-05-15,11210
1987-05-16,8893
1987-05-17,8329
1987-05-18,11208
1987-05-19,11443
1987-05-20,11226
1987-05-21,11289
1987-05-22,11620
1987-05-23,8954
1987-05-24,8368
1987-05-25,8789
1987-05-26,11131
1987-05-27,11835
1987-05-28,11437
1987-05-29,11779
1987-05-30,9276
1987-05-31,8809
1987-06-01,11099
1987-06-02,11540
1987-06-03,11180
1987-06-04,11231
1987-06-05,11360
1987-06-06,9262
1987-06-07,8551
1987-06-08,11102
1987-06-09,11498
1987-06-10,11357
1987-06-11,11290
1987-06-12,11510
1987-06-13,9254
1987-06-14,8623
1987-06-15,11453
1987-06-16,11647
1987-06-17,11471
1987-06-18,11225
1987-06-19,11461
1987-06-20,9255
1987-06-21,8886
1987-06-22,11073
1987-06-23,11433
1987-06-24,11191
1987-06-25,11427
1987-06-26,11548
1987-06-27,8988
1987-06-28,8695
1987-06-29,10869
1987-06-30,11878
1987-07-01,11440
1987-07-02,11849
1987-07-03,10153
1987-07-04,8864
1987-07-05,8645
1987-07-06,10949
1987-07-07,11864
1987-07-08,11530
1987-07-09,11404
1987-07-10,11646
1987-07-11,9305
1987-07-12,8870
1987-07-13,10955
1987-07-14,11890
1987-07-15,11356
1987-07-16,11432
1987-07-17,11518
1987-07-18,9011
1987-07-19,8859
1987-07-20,11389
1987-07-21,11854
1987-07-22,11631
1987-07-23,11579
1987-07-24,11778
1987-07-25,9530
1987-07-26,9073
1987-07-27,11604
1987-07-28,12043
1987-07-29,11590
1987-07-30,11614
1987-07-31,11493
1987-08-01,9142
1987-08-02,8896
1987-08-03,11329
1987-08-04,11720
1987-08-05,11351
1987-08-06,11336
1987-08-07,11765
1987-08-08,9421
1987-08-09,8637
1987-08-10,11476
1987-08-11,11790
1987-08-12,11341
1987-08-13,11418
1987-08-14,11472
1987-08-15,9398
1987-08-16,8858
1987-08-17,11585
1987-08-18,11896
1987-08-19,11234
1987-08-20,11440
1987-08-21,11692
1987-08-22,9313
1987-08-23,8900
1987-08-24,11056
1987-08-25,11670
1987-08-26,11462
1987-08-27,11533
1987-08-28,11616
1987-08-29,9148
1987-08-30,8798
1987-08-31,10995
1987-09-01,11734
1987-09-02,11451
1987-09-03,11472
1987-09-04,11869
1987-09-05,9392
1987-09-06,8802
1987-09-07,9330
1987-09-08,11731
1987-09-09,12178
1987-09-10,12252
1987-09-11,12351
1987-09-12,9467
1987-09-13,9024
1987-09-14,11572
1987-09-15,12140
1987-09-16,11988
1987-09-17,12106
1987-09-18,12197
1987-09-19,9828
1987-09-20,9432
1987-09-21,11875
1987-09-22,12256
1987-09-23,11682
1987-09-24,11860
1987-09-25,12173
1987-09-26,9791
1987-09-27,9147
1987-09-28,11513
1987-09-29,12085
1987-09-30,11737
1987-10-01,11791
1987-10-02,11861
1987-10-03,9238
1987-10-04,8686
1987-10-05,11368
1987-10-06,11565
1987-10-07,11256
1987-10-08,11315
1987-10-09,11254
1987-10-10,9165
1987-10-11,8543
1987-10-12,10871
1987-10-13,11433
1987-10-14,11374
1987-10-15,11419
1987-10-16,11240
1987-10-17,8972
1987-10-18,8270
1987-10-19,10844
1987-10-20,11380
1987-10-21,11190
1987-10-22,10793
1987-10-23,11160
1987-10-24,8848
1987-10-25,8849
1987-10-26,10856
1987-10-27,11116
1987-10-28,11046
1987-10-29,11100
1987-10-30,11046
1987-10-31,8885
1987-11-01,8463
1987-11-02,10791
1987-11-03,11227
1987-11-04,11132
1987-11-05,10977
1987-11-06,11099
1987-11-07,8814
1987-11-08,8433
1987-11-09,10895
1987-11-10,11390
1987-11-11,11006
1987-11-12,11006
1987-11-13,10642
1987-11-14,8877
1987-11-15,8523
1987-11-16,11017
1987-11-17,11443
1987-11-18,11020
1987-11-19,10828
1987-11-20,11249
1987-11-21,8891
1987-11-22,8476
1987-11-23,11270
1987-11-24,11545
1987-11-25,11125
1987-11-26,8318
1987-11-27,10014
1987-11-28,8685
1987-11-29,8416
1987-11-30,11085
1987-12-01,11807
1987-12-02,10936
1987-12-03,10865
1987-12-04,10895
1987-12-05,8655
1987-12-06,8483
1987-12-07,10667
1987-12-08,11179
1987-12-09,10844
1987-12-10,10937
1987-12-11,11035
1987-12-12,8807
1987-12-13,8239
1987-12-14,10933
1987-12-15,11533
1987-12-16,11132
1987-12-17,11394
1987-12-18,11872
1987-12-19,8920
1987-12-20,8360
1987-12-21,11531
1987-12-22,11162
1987-12-23,10301
1987-12-24,8919
1987-12-25,7881
1987-12-26,8446
1987-12-27,8541
1987-12-28,11462
1987-12-29,12181
1987-12-30,11843
1987-12-31,10812
1988-01-01,8494
